taxon_occurrence_key	taxon_occurrence_comment	nameserver_recommended_scientific_name	nameserver_recommended_name_authority	nameserver_recommended_name_rank	sample_vague_date_start	sample_vague_date_end	sample_vague_date_type	survey_event_comment	location_name_item_name	survey_event_location_name	sample_lat	sample_long	sample_spatial_ref	sample_spatial_ref_system	sample_spatial_ref_qualifier
BFN0017900009QUN	PB:Ugent:AqE:271	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2004-08-27 00:00:00.000	2004-08-27 00:00:00.000	D	databank VMM	Evergem	Wondelgem, Abdijdreef, veldweg	51,1450241557219	3,75993576811998	107396.0,204061.0	BD72	Imported
BFN0017900009QUO	PB:Ugent:AqE:287	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2005-05-14 00:00:00.000	2005-05-14 00:00:00.000	D	databank VMM	Galmaarden	Tollembeek, Vollezelestraat	50,7438953690122	4,00857345032088	124579.0,159325.0	BD72	Imported
BFN0017900009QUP	PB:Ugent:AqE:341	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2000-05-04 00:00:00.000	2000-05-04 00:00:00.000	D	databank VMM	Genk	Genk, Swinnenweyerweg, 500 Mtr. afw. elektr.centrale. 200 Mtr. afw sas	50,9365863946616	5,48572117409882	228510.0,181290.0	BD72	Imported
BFN0017900009QUQ	PB:Ugent:AqE:250	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2003-04-12 00:00:00.000	2003-04-12 00:00:00.000	D	databank VMM	Gent	Malem Noord, wijk Ekkergem, Malemstraat	51,0553475987597	3,69363609047999	102666.0,194125.0	BD72	Imported
BFN0017900009QUR	PB:Ugent:AqE:356	Crangonyx pseudogracilis	Bousfield, 1958	Spp	1998-05-15 00:00:00.000	1998-05-15 00:00:00.000	D	databank VMM	Heuvelland	Westouter, Langedreef, samenvl 40 en 41	50,7915902392633	2,73831446065454	35050.0,165830.0	BD72	Imported
BFN0017900009QUS	PB:Ugent:AqE:384	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2003-09-27 00:00:00.000	2003-09-27 00:00:00.000	D	databank VMM	Ichtegem	Eernegem, Statiestraat, kleine vijver Sattionsput	51,1284617226162	3,01270700192678	55077.0,202910.0	BD72	Imported
BFN0017900009QUT	PB:Ugent:AqE:373	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2003-09-10 00:00:00.000	2003-09-10 00:00:00.000	D	databank VMM	Ieper	RV: Dikkebus	50,8215672273045	2,84724402454191	42797.0,169001.0	BD72	Imported
BFN0017900009QUU	PB:Ugent:AqE:381	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2005-10-13 00:00:00.000	2005-10-13 00:00:00.000	D	databank VMM	Ieper	Komenseweg, Verdronken Weide	50,8366850275687	2,89109917472099	45920.0,170620.0	BD72	Imported
BFN0017900009QUV	PB:Ugent:AqE:385	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2003-05-10 00:00:00.000	2003-05-10 00:00:00.000	D	databank VMM	Jabbeke	Snellegem, Kouter-zijweg	51,1683521559103	3,10695444133938	61749.0,207231.0	BD72	Imported
BFN0017900009QUW	PB:Ugent:AqE:386	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2002-08-16 00:00:00.000	2002-08-16 00:00:00.000	D	databank VMM	Jabbeke	Snellegem, Eernegemweg	51,1651216272145	3,10834285122251	61840.0,206870.0	BD72	Imported
BFN0017900009QUX	PB:Ugent:AqE:387	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2006-10-20 00:00:00.000	2006-10-20 00:00:00.000	D	databank VMM	Jabbeke	Varsenare, Vaartdijk-Noord, Pompstation K. Gent-Oo, aanvoer De Katte	51,212039693618	3,14171199295158	64260.0,212050.0	BD72	Imported
BFN0017900009QUY	PB:Ugent:AqE:437	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2002-07-20 00:00:00.000	2002-07-20 00:00:00.000	D	databank VMM	Kluisbergen	Berchem, zijweg einde Meersestraat, Schijtput	50,8039419191232	3,52548929993319	90560.0,166280.0	BD72	Imported
BFN0017900009QUZ	PB:Ugent:AqE:393	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2007-10-18 00:00:00.000	2007-10-18 00:00:00.000	D	databank VMM	Kuurne	Oudstrijderslaan, De Groene long, Heulebeek-zijbeek	50,8539227970008	3,29289009042206	74246.0,172051.0	BD72	Imported
BFN0017900009QV0	PB:Ugent:AqE:342	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2007-05-23 00:00:00.000	2007-05-23 00:00:00.000	D	databank VMM	Lanaken	kleine vijver Hochter Bampd, Neerharen, via Geulerweg, rechts na huis nr 32, via hek tot aan vijver	50,908951074083	5,69546389255711	243306.0,178459.0	BD72	Imported
BFN0017900009QV1	PB:Ugent:AqE:352	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2001-10-11 00:00:00.000	2001-10-11 00:00:00.000	D	databank VMM	Lo-Reninge	Pollinkhove, Vleterenstraat, Elzendammebrug	50,9497674136805	2,72000726253755	34150.0,183450.0	BD72	Imported
BFN0017900009QV2	PB:Ugent:AqE:353	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2002-10-23 00:00:00.000	2002-10-23 00:00:00.000	D	databank VMM	Lo-Reninge	Pollinkhove, Vleterenstraat, Elzendammebrug	50,9497674136805	2,72000726253755	34150.0,183450.0	BD72	Imported
BFN0017900009QV3	PB:Ugent:AqE:354	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2003-07-30 00:00:00.000	2003-07-30 00:00:00.000	D	databank VMM	Lo-Reninge	Pollinkhove, Vleterenstraat, Elzendammebrug	50,9497674136805	2,72000726253755	34150.0,183450.0	BD72	Imported
BFN0017900009QV4	PB:Ugent:AqE:348	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2004-05-20 00:00:00.000	2004-05-20 00:00:00.000	D	databank VMM	Lo-Reninge	Pollinkhove, Vleterenstraat, Elzendammebrug	50,9497674136805	2,72000726253755	34150.0,183450.0	BD72	Imported
BFN0017900009QV5	PB:Ugent:AqE:350	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2005-06-08 00:00:00.000	2005-06-08 00:00:00.000	D	databank VMM	Lo-Reninge	Pollinkhove, Vleterenstraat, Elzendammebrug	50,9497674136805	2,72000726253755	34150.0,183450.0	BD72	Imported
BFN0017900009QV6	PB:Ugent:AqE:349	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2005-08-12 00:00:00.000	2005-08-12 00:00:00.000	D	databank VMM	Lo-Reninge	Pollinkhove, Vleterenstraat, Elzendammebrug	50,9497674136805	2,72000726253755	34150.0,183450.0	BD72	Imported
BFN0017900009QV7	PB:Ugent:AqE:359	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2003-10-26 00:00:00.000	2003-10-26 00:00:00.000	D	databank VMM	Lo-Reninge	Pollinkhove, Vaartstraat, Kellenaarsbrug	50,9716841055979	2,73774961586074	35450.0,185860.0	BD72	Imported
BFN0017900009QV8	PB:Ugent:AqE:358	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2004-09-10 00:00:00.000	2004-09-10 00:00:00.000	D	databank VMM	Lo-Reninge	Pollinkhove, Vaartstraat, Kellenaarsbrug	50,9716841055979	2,73774961586074	35450.0,185860.0	BD72	Imported
BFN0017900009QV9	PB:Ugent:AqE:363	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2005-09-16 00:00:00.000	2005-09-16 00:00:00.000	D	databank VMM	Lo-Reninge	Reninge, Lostraat, Kouterbrug	50,9540435423331	2,78448490083879	38690.0,183827.0	BD72	Imported
BFN0017900009QVA	PB:Ugent:AqE:427	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2005-09-29 00:00:00.000	2005-09-29 00:00:00.000	D	databank VMM	Maldegem	Dijkstraat, Strobrugge	51,2337160012792	3,44349637050211	85376.0,214156.0	BD72	Imported
BFN0017900009QVB	PB:Ugent:AqE:428	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2005-09-29 00:00:00.000	2005-09-29 00:00:00.000	D	databank VMM	Maldegem	Strobrugge, Aardenburgkalseide,	51,2362360682097	3,44735550515425	85649.0,214433.0	BD72	Imported
BFN0017900009QVC	PB:Ugent:AqE:430	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2003-11-02 00:00:00.000	2003-11-02 00:00:00.000	D	databank VMM	Maldegem	Moerhuizestraat	51,2306819032733	3,45794552277974	86381.0,213806.0	BD72	Imported
BFN0017900009QVD	PB:Ugent:AqE:388	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2000-11-29 00:00:00.000	2000-11-29 00:00:00.000	D	databank VMM	Menen	Lauwestraat, brug nr Lauwe	50,801097958235	3,18858669541066	66809.0,166287.0	BD72	Imported
BFN0017900009QVE	PB:Ugent:AqE:368	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2006-09-13 00:00:00.000	2006-09-13 00:00:00.000	D	databank VMM	Middelkerke	Ramskapelle, Verschendijk, Schoorbakke 	51,102368595055	2,82101552782159	41600.0,200270.0	BD72	Imported
BFN0017900009QVF	PB:Ugent:AqE:371	Crangonyx pseudogracilis	Bousfield, 1958	Spp	1999-10-29 00:00:00.000	1999-10-29 00:00:00.000	D	databank VMM	Middelkerke	Spermalie, Zwarteweg, Busbrug	51,129992665236	2,83653254863216	42750.0,203320.0	BD72	Imported
BFN0017900009QVG	PB:Ugent:AqE:372	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2002-11-16 00:00:00.000	2002-11-16 00:00:00.000	D	databank VMM	Middelkerke	Spermalie, Zwarteweg, Busbrug	51,129992665236	2,83653254863216	42750.0,203320.0	BD72	Imported
BFN0017900009QVH	PB:Ugent:AqE:379	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2003-06-20 00:00:00.000	2003-06-20 00:00:00.000	D	databank VMM	Middelkerke	Schore, Lekestraat, opw bemalingsstation	51,108371527336	2,86459071443075	44665.0,200875.0	BD72	Imported
BFN0017900009QVI	PB:Ugent:AqE:380	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2003-07-31 00:00:00.000	2003-07-31 00:00:00.000	D	databank VMM	Middelkerke	Sint-Pieters-Kapelle, Sint Godelievestraat	51,1167106088651	2,87062179987255	45106.0,201794.0	BD72	Imported
BFN0017900009QVJ	PB:Ugent:AqE:440	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2006-09-29 00:00:00.000	2006-09-29 00:00:00.000	D	databank VMM	Nevele	Merendree, Lembeeckstraat	51,0987624230659	3,5773408612234	94564.0,199035.0	BD72	Imported
BFN0017900009QVK	PB:Ugent:AqE:362	Crangonyx pseudogracilis	Bousfield, 1958	Spp	1999-12-02 00:00:00.000	1999-12-02 00:00:00.000	D	databank VMM	Nieuwpoort	Nieuwpoort-Stad, Sluizen, monding	51,1363139913406	2,75758418727895	37240.0,204140.0	BD72	Imported
BFN0017900009QVL	PB:Ugent:AqE:391	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2003-06-04 00:00:00.000	2003-06-04 00:00:00.000	D	databank VMM	Oostkamp	Hertsberge, Kraaiveldstraat, Kraaieveld 	51,0999102101066	3,26658757718144	72800.0,199440.0	BD72	Imported
BFN0017900009QVM	PB:Ugent:AqE:439	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2005-07-28 00:00:00.000	2005-07-28 00:00:00.000	D	databank VMM	Oudenaarde	Melden, Berchemweg, centraal gedeelte	50,8192074083284	3,57446181019855	94030.0,167940.0	BD72	Imported
BFN0017900009QVN	PB:Ugent:AqE:417	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2004-04-08 00:00:00.000	2004-04-08 00:00:00.000	D	databank VMM	Ruiselede	Vorte Bossen, Kruisbergstraat	51,0766785758564	3,37355040547161	80257.0,196750.0	BD72	Imported
BFN0017900009QVO	PB:Ugent:AqE:243	Crangonyx pseudogracilis	Bousfield, 1958	Spp	1990-07-08 00:00:00.000	1990-07-08 00:00:00.000	D	databank VMM	Sint-Laureins	Watervliet, Stenenschuur(brug)	51,2665494086551	3,6607765781351	100586.0,217642.0	BD72	Imported
BFN0017900009QVP	PB:Ugent:AqE:436	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2002-10-03 00:00:00.000	2002-10-03 00:00:00.000	D	databank VMM	Sint-Laureins	Moershoofde, Moershoofdebrug, afw Eeklose Watergang	51,2440134946983	3,51724791292791	90540.0,215240.0	BD72	Imported
BFN0017900009QVQ	PB:Ugent:AqE:435	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2003-05-24 00:00:00.000	2003-05-24 00:00:00.000	D	databank VMM	Sint-Laureins	Moershoofde, Moershoofdebrug, afw Eeklose Watergang	51,2440134946983	3,51724791292791	90540.0,215240.0	BD72	Imported
BFN0017900009QVR	PB:Ugent:AqE:438	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2007-09-06 00:00:00.000	2007-09-06 00:00:00.000	D	databank VMM	Sint-Laureins	Vlamingstraat, vr monding in Leopoldkanaal	51,2446878126193	3,53367671513206	91688.0,215302.0	BD72	Imported
BFN0017900009QVS	PB:Ugent:AqE:401	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2004-08-21 00:00:00.000	2004-08-21 00:00:00.000	D	databank VMM	Tielt	Sint-Amandsstraat	50,9792738124831	3,31670253546204	76120.0,185970.0	BD72	Imported
BFN0017900009QVT	PB:Ugent:AqE:411	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2004-07-17 00:00:00.000	2004-07-17 00:00:00.000	D	databank VMM	Tielt	Oude Kapellestraat, Haan	51,0066471734636	3,33176238168805	77220.0,189000.0	BD72	Imported
BFN0017900009QVU	PB:Ugent:AqE:413	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2006-05-19 00:00:00.000	2006-05-19 00:00:00.000	D	databank VMM	Tielt	Goed te Karelstraat, afw spaarbekken (industriezone)	50,9957280786226	3,36539614998798	79564.0,187753.0	BD72	Imported
BFN0017900009QVV	PB:Ugent:AqE:414	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2006-05-19 00:00:00.000	2006-05-19 00:00:00.000	D	databank VMM	Tielt	Goed te Karelstraat	50,9903003094471	3,37093930089653	79945.0,187144.0	BD72	Imported
BFN0017900009QVW	PB:Ugent:AqE:355	Crangonyx pseudogracilis	Bousfield, 1958	Spp	1998-05-06 00:00:00.000	1998-05-06 00:00:00.000	D	databank VMM	Vleteren	Oostvleteren, Veurnestraat, Versebrug	50,9399141219338	2,7291055377655	34765.0,182340.0	BD72	Imported
BFN0017900009QVX	PB:Ugent:AqE:357	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2005-09-16 00:00:00.000	2005-09-16 00:00:00.000	D	databank VMM	Vleteren	Oostvleteren, Veurnestraat zijweg, Noordhof	50,9434992990808	2,73474426927646	35170.0,182730.0	BD72	Imported
BFN0017900009QVY	PB:Ugent:AqE:273	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2004-08-27 00:00:00.000	2004-08-27 00:00:00.000	D	databank VMM	Wachtebeke	Walderdonk, einde veldweg (langs Langelede), thv voetgangersbrugje	51,1697614370309	3,84839002084181	113605.0,206766.0	BD72	Imported
BFN0017900009QVZ	PB:Ugent:AqE:274	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2005-06-29 00:00:00.000	2005-06-29 00:00:00.000	D	databank VMM	Wachtebeke	Walderdonk, einde veldweg (langs Langelede), thv voetgangersbrugje	51,1697614370309	3,84839002084181	113605.0,206766.0	BD72	Imported
BFN0017900009QW0	PB:Ugent:AqE:276	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2003-03-28 00:00:00.000	2003-03-28 00:00:00.000	D	databank VMM	Wachtebeke	Langelede, opw Oudenburgse sluis	51,2085269957355	3,86015015685912	114457.0,211073.0	BD72	Imported
BFN0017900009QW1	PB:Ugent:AqE:277	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2004-08-25 00:00:00.000	2004-08-25 00:00:00.000	D	databank VMM	Wachtebeke	Langelede, opw Oudenburgse sluis	51,2085269957355	3,86015015685912	114457.0,211073.0	BD72	Imported
BFN0017900009QW2	PB:Ugent:AqE:278	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2004-08-25 00:00:00.000	2004-08-25 00:00:00.000	D	databank VMM	Wachtebeke	Meersstraat, Overledebrug	51,1654023347767	3,86090519236287	114477.0,206275.0	BD72	Imported
BFN0017900009QW3	PB:Ugent:AqE:418	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2006-08-11 00:00:00.000	2006-08-11 00:00:00.000	D	databank VMM	Waregem	Sint-Eloois-Vijve, Schoendalestraat, West. Schoend	50,8953500111613	3,37979300358513	80426.0,176574.0	BD72	Imported
BFN0017900009QW4	PB:Ugent:AqE:425	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2005-06-03 00:00:00.000	2005-06-03 00:00:00.000	D	databank VMM	Waregem	Sint-Eloois-Vijve, jaagpad lgs Leie-zijweg	50,9062249017975	3,39556001270741	81551.0,177769.0	BD72	Imported
BFN0017900009QW5	PB:Ugent:AqE:281	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2005-08-04 00:00:00.000	2005-08-04 00:00:00.000	D	databank VMM	Wichelen	Schellebelle, verharde veldweg tussen Aard en Vaartstraat, opw bemalingsstation	51,0182707810738	3,92342406410399	118752.0,189879.0	BD72	Imported
BFN0017900009QW6	PB:Ugent:AqE:282	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2004-05-15 00:00:00.000	2004-05-15 00:00:00.000	D	databank VMM	Wichelen	Schellebelle, Aard	51,0207817124032	3,93384722543386	119485.0,190154.0	BD72	Imported
BFN0017900009QW7	PB:Ugent:AqE:283	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2005-04-06 00:00:00.000	2005-04-06 00:00:00.000	D	databank VMM	Wichelen	Schellebelle, Aard	51,0207817124032	3,93384722543386	119485.0,190154.0	BD72	Imported
BFN0017900009QW8	PB:Ugent:AqE:424	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2006-08-11 00:00:00.000	2006-08-11 00:00:00.000	D	databank VMM	Wielsbeke	Sint-Baafs-Vijve, Sint-Bavostraat	50,9080799489117	3,39159710288209	81275.0,177979.0	BD72	Imported
BFN0017900009QW9	PB:Ugent:AqE:297	Crangonyx pseudogracilis	Bousfield, 1958	Spp	1996-05-25 00:00:00.000	1996-05-25 00:00:00.000	D	databank VMM	Willebroek	Kraag, thv. spoorwegbrug(FC), voorbij brug aan verlichtingspaal 11(BIO)	51,0671472209605	4,36514494107329	149747.0,195223.0	BD72	Imported
BFN0017900009QWA	PB:Ugent:AqE:431	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2006-08-05 00:00:00.000	2006-08-05 00:00:00.000	D	databank VMM	Zulte	Machelen, Brugstraat	50,9573931476807	3,47681414005111	87334.0,183389.0	BD72	Imported
BFN0017900009QWB	PB:Ugent:AqE:415	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2003-04-05 00:00:00.000	2003-04-05 00:00:00.000	D	databank VMM	Zwevegem	Moen, Kraaibosstraat	50,7790888492151	3,37895796783985	80195.0,163643.0	BD72	Imported
BFN0017900009QWC	PB:Ugent:AqE:314	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2005-09-03 00:00:00.000	2005-09-03 00:00:00.000	D	databank VMM	Westerlo	Rooiveld, afw brug	51,1021608696689	4,83248725317119	182481.0,199220.0	BD72	Imported
BFN0017900009QWD	PB:Ugent:AqE:1707	Limnomysis benedeni	Czerniavsky, 1882	Spp	2006-10-11 00:00:00.000	2006-10-11 00:00:00.000	D	databank VMM	Mol	afw. vliegasvijver, opw. kanaal	51,2253481807191	5,11699706852591	202270.0,213087.0	BD72	Imported
BFN0017900009QWE	PB:Ugent:AqE:325	Crangonyx pseudogracilis	Bousfield, 1958	Spp	1992-06-14 00:00:00.000	1992-06-14 00:00:00.000	D	databank VMM	Mol	jaagpad oost k, 70m opw brug (opw Glaverbel)	51,1920818945657	5,15545902967329	204996.0,209414.0	BD72	Imported
BFN0017900009QWF	PB:Ugent:AqE:1711	Limnomysis benedeni	Czerniavsky, 1882	Spp	2006-10-01 00:00:00.000	2006-10-01 00:00:00.000	D	databank VMM	Mol	RV: Kempische Windsurfclub, Wolfsbos, grens Mol, thv sas 4 (KWKM)	51,23263875947	5,16235806709287	205430.0,213931.0	BD72	Imported
BFN0017900009QWG	PB:Ugent:AqE:1712	Limnomysis benedeni	Czerniavsky, 1882	Spp	2006-10-01 00:00:00.000	2006-10-01 00:00:00.000	D	databank VMM	Mol	Harde Putten, jaagpad oost kan.Des.-Kwm., 100m opw monding in kan.Boch.-He	51,2321467179207	5,16601498048456	205686.0,213879.0	BD72	Imported
BFN0017900009QWH	PB:Ugent:AqE:323	Crangonyx pseudogracilis	Bousfield, 1958	Spp	1992-05-24 00:00:00.000	1992-05-24 00:00:00.000	D	databank VMM	Retie	Meierend, tgo Waddendaalstraat, opw overstort	51,2571964496336	5,08934585130881	200304.0,216611.0	BD72	Imported
BFN0017900009QWI	PB:Ugent:AqE:336	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2006-06-18 00:00:00.000	2006-06-18 00:00:00.000	D	databank VMM	Leopoldsburg	Strooiendorp, Lidostraat, tgo scheepswerf (aan bord "Leopoldsburg Jachtclub")	51,1332600403365	5,24310610766479	211200.0,202939.0	BD72	Imported
BFN0017900009QWJ	PB:Ugent:AqE:331	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2003-09-10 00:00:00.000	2003-09-10 00:00:00.000	D	databank VMM	Herk-de-Stad	Schakkebroek, Stevoortweg, voor Monninkshof, afw weg	50,9253368614783	5,20637075262476	208890.0,179780.0	BD72	Imported
BFN0017900009QWK	PB:Ugent:AqE:340	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2003-05-28 00:00:00.000	2003-05-28 00:00:00.000	D	databank VMM	Hasselt	Bokrijk, Prov Domein Bokrijk, Bokrijklaan, afslaan voor spoorweg, tot einde weg	50,9547207649226	5,38979237998793	221740.0,183210.0	BD72	Imported
BFN0017900009QWL	PB:Ugent:AqE:288	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2003-08-02 00:00:00.000	2003-08-02 00:00:00.000	D	databank VMM	Aalst (Aalst)	Vaartstraat, Sint-Annabrug	50,9405103976212	4,0434906506338	127139.0,181185.0	BD72	Imported
BFN0017900009QWM	PB:Ugent:AqE:441	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2005-06-29 00:00:00.000	2005-06-29 00:00:00.000	D	databank VMM	Waarschoot	Sleidinge, Bosstraat	51,1460387759778	3,64640970573379	99453.0,204245.0	BD72	Imported
BFN0017900009QWN	PB:Ugent:AqE:248	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2005-09-29 00:00:00.000	2005-09-29 00:00:00.000	D	databank VMM	Assenede	Boekhoute, Noorddijk-Kruisstraat, opw stuw	51,2661445951105	3,68677340123645	102400.0,217580.0	BD72	Imported
BFN0017900009QWO	PB:Ugent:AqE:258	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2005-09-29 00:00:00.000	2005-09-29 00:00:00.000	D	databank VMM	Assenede	Boekhoute, Stationsstraat, afw weg	51,2474793539053	3,7081283000949	103872.0,215490.0	BD72	Imported
BFN0017900009QWP	PB:Ugent:AqE:286	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2004-08-21 00:00:00.000	2004-08-21 00:00:00.000	D	databank VMM	Lokeren	RV: Daknam Meersen, Werkstede, Heilige Geestmolenstraat	51,1177825606369	3,97486363917177	122420.0,200929.0	BD72	Imported
BFN0017900009QWQ	PB:Ugent:AqE:289	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2005-07-29 00:00:00.000	2005-07-29 00:00:00.000	D	databank VMM	Dendermonde	Oudegem, Hunnenberg, Varenbergstraat, Tragel	51,0114458840408	4,07119886471233	129118.0,189068.0	BD72	Imported
BFN0017900009QWR	PB:Ugent:AqE:291	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2005-07-29 00:00:00.000	2005-07-29 00:00:00.000	D	databank VMM	Dendermonde	Oudegem, einde Hoogtestraat, Tragel, opw spoorwegbrug, afw Lzpnt Oudegem Papier	51,0166880835906	4,07180694299555	129163.0,189651.0	BD72	Imported
BFN0017900009QWS	PB:Ugent:AqE:290	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2006-07-29 00:00:00.000	2006-07-29 00:00:00.000	D	databank VMM	Dendermonde	Oudegem, einde Hoogtestraat, Tragel, opw spoorwegbrug, afw Lzpnt Oudegem Papier	51,0166880835906	4,07180694299555	129163.0,189651.0	BD72	Imported
BFN0017900009QWT	PB:Ugent:AqE:389	Crangonyx pseudogracilis	Bousfield, 1958	Spp	1999-06-06 00:00:00.000	1999-06-06 00:00:00.000	D	databank VMM	Kortrijk	Marke, Aardweg, Leiekant	50,8126489391164	3,23020252724463	69762.0,167526.0	BD72	Imported
BFN0017900009QWU	PB:Ugent:AqE:390	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2003-09-06 00:00:00.000	2003-09-06 00:00:00.000	D	databank VMM	Kortrijk	Bissegem, Trakelweg	50,8223505328902	3,23584399484741	70176.0,168599.0	BD72	Imported
BFN0017900009QWV	PB:Ugent:AqE:344	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2005-05-20 00:00:00.000	2005-05-20 00:00:00.000	D	databank VMM	Poperinge	Watou, Houtkerkestraat, Steendam	50,8749230778481	2,60623990421586	25960.0,175310.0	BD72	Imported
BFN0017900009QWW	PB:Ugent:AqE:361	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2002-11-07 00:00:00.000	2002-11-07 00:00:00.000	D	databank VMM	Poperinge	Westouter, Reningelstraat, Hbg Korte Wandeling	50,8121979888874	2,75903085950045	36560.0,168090.0	BD72	Imported
BFN0017900009QWX	PB:Ugent:AqE:397	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2003-09-10 00:00:00.000	2003-09-10 00:00:00.000	D	databank VMM	Harelbeke	RV: De Gavers (grote vijver), Bloso-steiger	50,8395359876716	3,31846427676114	76024.0,170425.0	BD72	Imported
BFN0017900009QWY	PB:Ugent:AqE:396	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2004-06-25 00:00:00.000	2004-06-25 00:00:00.000	D	databank VMM	Harelbeke	RV: De Gavers (grote vijver), Bloso-steiger	50,8395359876716	3,31846427676114	76024.0,170425.0	BD72	Imported
BFN0017900009QWZ	PB:Ugent:AqE:406	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2003-09-10 00:00:00.000	2003-09-10 00:00:00.000	D	databank VMM	Harelbeke	RV: De Gavers (kleine vijver), zwemstrand	50,8423201198831	3,32317313287388	76360.0,170730.0	BD72	Imported
BFN0017900009QX0	PB:Ugent:AqE:403	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2004-05-13 00:00:00.000	2004-05-13 00:00:00.000	D	databank VMM	Harelbeke	RV: De Gavers (kleine vijver), zwemstrand	50,8423201198831	3,32317313287388	76360.0,170730.0	BD72	Imported
BFN0017900009QX1	PB:Ugent:AqE:404	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2005-05-14 00:00:00.000	2005-05-14 00:00:00.000	D	databank VMM	Harelbeke	RV: De Gavers (kleine vijver), zwemstrand	50,8423201198831	3,32317313287388	76360.0,170730.0	BD72	Imported
