id	occurrenceID	recordedBy	otherCatalogNumbers	eventDate	municipality	verbatimLocality	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	identifiedBy	scientificName	taxonRank	scientificNameAuthorship
PB:Ugent:AqE:1249	PB:Ugent:AqE:1249	VMM	INBO:NBN:BFN0017900009RXA	19/08/2003	Vorselaar	Heiken(zijstr.), opw brug	5.118.490	478.328	30	Pieter Boets	Gammarus tigrinus	species	Sexton, 1939
PB:Ugent:AqE:989	PB:Ugent:AqE:989	VMM	INBO:NBN:BFN0017900009RXB	10/09/2004	Vorselaar	Heiken(zijstr.), opw brug	5.118.490	478.328	30	Pieter Boets	Gammarus roeseli	species	Gervais
PB:Ugent:AqE:1250	PB:Ugent:AqE:1250	VMM	INBO:NBN:BFN0017900009RXC	10/09/2004	Vorselaar	Heiken(zijstr.), opw brug	5.118.490	478.328	30	Pieter Boets	Gammarus tigrinus	species	Sexton, 1939
PB:Ugent:AqE:1251	PB:Ugent:AqE:1251	VMM	INBO:NBN:BFN0017900009RXD	27/09/2005	Vorselaar	Heiken(zijstr.), opw brug	5.118.490	478.328	30	Pieter Boets	Gammarus tigrinus	species	Sexton, 1939
PB:Ugent:AqE:313	PB:Ugent:AqE:313	VMM	INBO:NBN:BFN0017900009RXE	8/09/2004	Vorselaar	Sassenhout, Poederleesesteenweg, opw brug	5.120.618	481.964	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:827	PB:Ugent:AqE:827	VMM	INBO:NBN:BFN0017900009RXF	8/09/2004	Vorselaar	Sassenhout, Poederleesesteenweg, opw brug	5.120.618	481.964	30	Pieter Boets	Dugesia tigrina	species	(Girard, 1850)
PB:Ugent:AqE:1277	PB:Ugent:AqE:1277	VMM	INBO:NBN:BFN0017900009RXG	8/09/2004	Vosselaar	De Breem, thv Carrestel, afw snelweg	5.129.278	487.648	30	Pieter Boets	Gammarus tigrinus	species	Sexton, 1939
PB:Ugent:AqE:317	PB:Ugent:AqE:317	VMM	INBO:NBN:BFN0017900009RXH	13/09/2004	Vosselaar	De Breem, thv Carrestel, afw snelweg	5.129.278	487.648	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:2321	PB:Ugent:AqE:2321	VMM	INBO:NBN:BFN0017900009RXI	20/10/2009	Vosselaar	De Breem, thv Carrestel, afw snelweg	5.129.278	487.648	30	Pieter Boets	Haitia acuta	species	(Draparnaud, 1805)
PB:Ugent:AqE:1278	PB:Ugent:AqE:1278	VMM	INBO:NBN:BFN0017900009RXJ	7/09/2004	Vosselaar	Stw op Gierle, opw brug (FC), afw (Bio)	5.129.321	491.077	30	Pieter Boets	Gammarus tigrinus	species	Sexton, 1939
PB:Ugent:AqE:1111	PB:Ugent:AqE:1111	VMM	INBO:NBN:BFN0017900009RXK	25/08/2004	Wachtebeke	Walderdonk, einde veldweg (langs Langelede), thv voetgangersbrugje	5.116.976	384.839	30	Pieter Boets	Gammarus tigrinus	species	Sexton, 1939
PB:Ugent:AqE:2443	PB:Ugent:AqE:2443	VMM	INBO:NBN:BFN0017900009RXL	23/08/2004	Wachtebeke	Langelede, Oudenburgsesluis	5.120.993	385.961	30	Pieter Boets	Potamopyrgus antipodarum	species	(J.E. Gray, 1843)
PB:Ugent:AqE:2444	PB:Ugent:AqE:2444	VMM	INBO:NBN:BFN0017900009RXM	16/04/1999	Wachtebeke	Langelede, opw Oudenburgse sluis	5.120.853	386.015	30	Pieter Boets	Potamopyrgus antipodarum	species	(J.E. Gray, 1843)
PB:Ugent:AqE:275	PB:Ugent:AqE:275	VMM	INBO:NBN:BFN0017900009RXN	23/08/2004	Wachtebeke	Langelede, opw Oudenburgse sluis	5.120.853	386.015	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:773	PB:Ugent:AqE:773	VMM	INBO:NBN:BFN0017900009RXO	23/08/2004	Wachtebeke	Langelede, opw Oudenburgse sluis	5.120.853	386.015	30	Pieter Boets	Dugesia tigrina	species	(Girard, 1850)
PB:Ugent:AqE:939	PB:Ugent:AqE:939	VMM	INBO:NBN:BFN0017900009RXP	23/08/2004	Wachtebeke	Langelede, opw Oudenburgse sluis	5.120.853	386.015	30	Pieter Boets	Ferrissia fragilis	species	Tryon
PB:Ugent:AqE:774	PB:Ugent:AqE:774	VMM	INBO:NBN:BFN0017900009RXQ	23/08/2004	Wachtebeke	Meersstraat, Overledebrug	5.116.540	386.091	30	Pieter Boets	Dugesia tigrina	species	(Girard, 1850)
PB:Ugent:AqE:940	PB:Ugent:AqE:940	VMM	INBO:NBN:BFN0017900009RXR	23/08/2004	Wachtebeke	Meersstraat, Overledebrug	5.116.540	386.091	30	Pieter Boets	Ferrissia fragilis	species	Tryon
PB:Ugent:AqE:1734	PB:Ugent:AqE:1734	VMM	INBO:NBN:BFN0017900009RXS	23/08/2004	Wachtebeke	Meersstraat, Overledebrug	5.116.540	386.091	30	Pieter Boets	Orchestia cavimana	species	Heller, 1865
PB:Ugent:AqE:2445	PB:Ugent:AqE:2445	VMM	INBO:NBN:BFN0017900009RXT	23/08/2004	Wachtebeke	Meersstraat, Overledebrug	5.116.540	386.091	30	Pieter Boets	Potamopyrgus antipodarum	species	(J.E. Gray, 1843)
PB:Ugent:AqE:2447	PB:Ugent:AqE:2447	VMM	INBO:NBN:BFN0017900009RXU	23/07/1999	Wachtebeke	Oostdonk, Puyenbrug	5.115.658	386.313	30	Pieter Boets	Potamopyrgus antipodarum	species	(J.E. Gray, 1843)
PB:Ugent:AqE:2448	PB:Ugent:AqE:2448	VMM	INBO:NBN:BFN0017900009RXV	23/07/1999	Wachtebeke	Puyenbrug, thv kasteel	5.114.827	386.459	30	Pieter Boets	Potamopyrgus antipodarum	species	(J.E. Gray, 1843)
PB:Ugent:AqE:1759	PB:Ugent:AqE:1759	VMM	INBO:NBN:BFN0017900009RXW	7/09/2004	Waregem	St.- Elooisvijve, A. BIiebuyckstraat	5.090.903	340.391	30	Pieter Boets	Orchestia cavimana	species	Heller, 1865
PB:Ugent:AqE:600	PB:Ugent:AqE:600	VMM	INBO:NBN:BFN0017900009RXX	23/08/2007	Waregem	St.- Elooisvijve, A. BIiebuyckstraat	5.090.903	340.391	30	Pieter Boets	Dikerogammarus villosus	species	(Sowinsky, 1894)
PB:Ugent:AqE:717	PB:Ugent:AqE:717	VMM	INBO:NBN:BFN0017900009RXY	24/09/2009	Waregem	St.- Elooisvijve, A. BIiebuyckstraat	5.090.903	340.391	30	Pieter Boets	Dreissena (Dreissena) polymorpha	species	(Pallas, 1771)
PB:Ugent:AqE:870	PB:Ugent:AqE:870	VMM	INBO:NBN:BFN0017900009RXZ	24/09/2009	Waregem	St.- Elooisvijve, A. BIiebuyckstraat	5.090.903	340.391	30	Pieter Boets	Dugesia tigrina	species	(Girard, 1850)
PB:Ugent:AqE:871	PB:Ugent:AqE:871	VMM	INBO:NBN:BFN0017900009RY0	27/08/2004	Waregem	St.-Eloois-Vijve, Gentseweg	5.090.474	341.295	30	Pieter Boets	Dugesia tigrina	species	(Girard, 1850)
PB:Ugent:AqE:779	PB:Ugent:AqE:779	VMM	INBO:NBN:BFN0017900009RY1	14/07/1999	Wichelen	Schellebelle, Aard	5.102.078	393.385	30	Pieter Boets	Dugesia tigrina	species	(Girard, 1850)
PB:Ugent:AqE:284	PB:Ugent:AqE:284	VMM	INBO:NBN:BFN0017900009RY2	13/05/2004	Wichelen	Schellebelle, Aard	5.102.078	393.385	30	Pieter Boets	Crangonyx pseudogracilis	species	Bousfield, 1958
PB:Ugent:AqE:945	PB:Ugent:AqE:945	VMM	INBO:NBN:BFN0017900009RY3	13/05/2004	Wichelen	Schellebelle, Aard	5.102.078	393.385	30	Pieter Boets	Ferrissia fragilis	species	Tryon
PB:Ugent:AqE:2454	PB:Ugent:AqE:2454	VMM	INBO:NBN:BFN0017900009RY4	29/03/2004	Wichelen	Schellebelle, Brugske, Dendermondsesteenweg, opw RWZI Wichelen, opw weg	5.100.631	395.604	30	Pieter Boets	Potamopyrgus antipodarum	species	(J.E. Gray, 1843)
PB:Ugent:AqE:212	PB:Ugent:AqE:212	VMM	INBO:NBN:BFN0017900009RY5	24/05/2004	Willebroek	Tisselt, Brielen, aan verlichtingspaal K13	5.103.206	435.819	30	Pieter Boets	Corbicula fluminea	species	(O.F. M??ller 1774)
PB:Ugent:AqE:630	PB:Ugent:AqE:630	VMM	INBO:NBN:BFN0017900009RY6	24/05/2004	Willebroek	Tisselt, Brielen, aan verlichtingspaal K13	5.103.206	435.819	30	Pieter Boets	Dreissena (Dreissena) polymorpha	species	(Pallas, 1771)
PB:Ugent:AqE:799	PB:Ugent:AqE:799	VMM	INBO:NBN:BFN0017900009RY7	24/05/2004	Willebroek	Tisselt, Brielen, aan verlichtingspaal K13	5.103.206	435.819	30	Pieter Boets	Dugesia tigrina	species	(Girard, 1850)
PB:Ugent:AqE:629	PB:Ugent:AqE:629	VMM	INBO:NBN:BFN0017900009RY8	13/05/2009	Willebroek	Tisselt, Brielen, aan verlichtingspaal K13	5.103.206	435.819	30	Pieter Boets	Dreissena (Dreissena) polymorpha	species	(Pallas, 1771)
PB:Ugent:AqE:2485	PB:Ugent:AqE:2485	VMM	INBO:NBN:BFN0017900009RY9	13/05/2009	Willebroek	Tisselt, Brielen, aan verlichtingspaal K13	5.103.206	435.819	30	Pieter Boets	Potamopyrgus antipodarum	species	(J.E. Gray, 1843)
PB:Ugent:AqE:631	PB:Ugent:AqE:631	VMM	INBO:NBN:BFN0017900009RYA	3/06/1999	Willebroek	Kraag, thv. spoorwegbrug(FC), voorbij brug aan verlichtingspaal 11(BIO)	5.106.715	436.514	30	Pieter Boets	Dreissena (Dreissena) polymorpha	species	(Pallas, 1771)
PB:Ugent:AqE:632	PB:Ugent:AqE:632	VMM	INBO:NBN:BFN0017900009RYB	28/05/2009	Willebroek	RV: Hazewinkel, Heindonk, Beenhouwersstr, links van houten steiger	5.107.112	437.734	30	Pieter Boets	Dreissena (Dreissena) polymorpha	species	(Pallas, 1771)
PB:Ugent:AqE:2486	PB:Ugent:AqE:2486	VMM	INBO:NBN:BFN0017900009RYC	28/05/2009	Willebroek	RV: Hazewinkel, Heindonk, Beenhouwersstr, links van houten steiger	5.107.112	437.734	30	Pieter Boets	Potamopyrgus antipodarum	species	(J.E. Gray, 1843)
PB:Ugent:AqE:800	PB:Ugent:AqE:800	VMM	INBO:NBN:BFN0017900009RYD	15/06/1999	Willebroek	RV: De Bocht, Heindonk, Rupeldijk, vanop steiger tegenover surfclub	5.107.332	438.431	30	Pieter Boets	Dugesia tigrina	species	(Girard, 1850)
PB:Ugent:AqE:2487	PB:Ugent:AqE:2487	VMM	INBO:NBN:BFN0017900009RYE	15/06/1999	Willebroek	RV: De Bocht, Heindonk, Rupeldijk, vanop steiger tegenover surfclub	5.107.332	438.431	30	Pieter Boets	Potamopyrgus antipodarum	species	(J.E. Gray, 1843)
PB:Ugent:AqE:633	PB:Ugent:AqE:633	VMM	INBO:NBN:BFN0017900009RYF	28/05/2009	Willebroek	RV: Hazewinkel, Heindonk, Beenhouwersstr, links van houten steiger	5.106.399	439.419	30	Pieter Boets	Dreissena (Dreissena) polymorpha	species	(Pallas, 1771)
PB:Ugent:AqE:2276	PB:Ugent:AqE:2276	VMM	INBO:NBN:BFN0017900009RYG	28/05/2009	Willebroek	RV: Hazewinkel, Heindonk, Beenhouwersstr, links van houten steiger	5.106.399	439.419	30	Pieter Boets	Haitia acuta	species	(Draparnaud, 1805)
PB:Ugent:AqE:634	PB:Ugent:AqE:634	VMM	INBO:NBN:BFN0017900009RYH	28/05/2009	Willebroek	RV: Hazewinkel, Heindonk, Beenhouwersstr, links van houten steiger	5.106.666	439.532	30	Pieter Boets	Dreissena (Dreissena) polymorpha	species	(Pallas, 1771)
PB:Ugent:AqE:801	PB:Ugent:AqE:801	VMM	INBO:NBN:BFN0017900009RYI	28/05/2009	Willebroek	RV: Hazewinkel, Heindonk, Beenhouwersstr, links van houten steiger	5.106.666	439.532	30	Pieter Boets	Dugesia tigrina	species	(Girard, 1850)
PB:Ugent:AqE:2488	PB:Ugent:AqE:2488	VMM	INBO:NBN:BFN0017900009RYJ	28/05/2009	Willebroek	RV: Hazewinkel, Heindonk, Beenhouwersstr, links van houten steiger	5.106.666	439.532	30	Pieter Boets	Potamopyrgus antipodarum	species	(J.E. Gray, 1843)
PB:Ugent:AqE:2489	PB:Ugent:AqE:2489	VMM	INBO:NBN:BFN0017900009RYK	15/06/1999	Willebroek	RV: Hazewinkel, Heindonk, Beenhouwersstr, links van houten steiger	5.106.163	440.442	30	Pieter Boets	Potamopyrgus antipodarum	species	(J.E. Gray, 1843)
PB:Ugent:AqE:635	PB:Ugent:AqE:635	VMM	INBO:NBN:BFN0017900009RYL	28/05/2009	Willebroek	RV: Hazewinkel, Heindonk, Beenhouwersstr, links van houten steiger	5.106.163	440.442	30	Pieter Boets	Dreissena (Dreissena) polymorpha	species	(Pallas, 1771)
PB:Ugent:AqE:2277	PB:Ugent:AqE:2277	VMM	INBO:NBN:BFN0017900009RYM	28/05/2009	Willebroek	RV: Hazewinkel, Heindonk, Beenhouwersstr, links van houten steiger	5.106.163	440.442	30	Pieter Boets	Haitia acuta	species	(Draparnaud, 1805)
PB:Ugent:AqE:874	PB:Ugent:AqE:874	VMM	INBO:NBN:BFN0017900009RYN	19/08/1999	Wortegem-Petegem	Petegem-A/D-Schelde, Kortrijkstraat, zijstraat, veldweg, NO-arm	5.081.884	354.651	30	Pieter Boets	Dugesia tigrina	species	(Girard, 1850)
PB:Ugent:AqE:2892	PB:Ugent:AqE:2892	VMM	INBO:NBN:BFN0017900009RYO	19/08/1999	Wortegem-Petegem	Petegem-A/D-Schelde, Kortrijkstraat, zijstraat, veldweg, NO-arm	5.081.884	354.651	30	Pieter Boets	Proasellus meridianus	species	(Racovitza, 1919)
PB:Ugent:AqE:2494	PB:Ugent:AqE:2494	VMM	INBO:NBN:BFN0017900009RYP	26/07/2004	Zaventem	Zaventem, einde Lambroekstr, afw nieuwe voetgangersbrug	5.088.924	446.028	30	Pieter Boets	Potamopyrgus antipodarum	species	(J.E. Gray, 1843)
PB:Ugent:AqE:2225	PB:Ugent:AqE:2225	VMM	INBO:NBN:BFN0017900009RYQ	7/11/2001	Zelzate	Vogelzang, Beneluxlaan, thv brug	5.120.041	380.062	30	Pieter Boets	Palaemon macrodactylus	species	Rathbun, 1902
PB:Ugent:AqE:2950	PB:Ugent:AqE:2950	VMM	INBO:NBN:BFN0017900009RYR	7/11/2001	Zelzate	Vogelzang, Beneluxlaan, thv brug	5.120.041	380.062	30	Pieter Boets	Rhithropanopeus harrisii	species	(Gould, 1841)
PB:Ugent:AqE:2223	PB:Ugent:AqE:2223	VMM	INBO:NBN:BFN0017900009RYS	16/09/2003	Zelzate	Vogelzang, Beneluxlaan, thv brug	5.120.041	380.062	30	Pieter Boets	Palaemon macrodactylus	species	Rathbun, 1902
PB:Ugent:AqE:2949	PB:Ugent:AqE:2949	VMM	INBO:NBN:BFN0017900009RYT	16/09/2003	Zelzate	Vogelzang, Beneluxlaan, thv brug	5.120.041	380.062	30	Pieter Boets	Rhithropanopeus harrisii	species	(Gould, 1841)
PB:Ugent:AqE:1098	PB:Ugent:AqE:1098	VMM	INBO:NBN:BFN0017900009RYU	2/09/2005	Zelzate	Vogelzang, Beneluxlaan, thv brug	5.120.041	380.062	30	Pieter Boets	Gammarus tigrinus	species	Sexton, 1939
PB:Ugent:AqE:2224	PB:Ugent:AqE:2224	VMM	INBO:NBN:BFN0017900009RYV	2/09/2005	Zelzate	Vogelzang, Beneluxlaan, thv brug	5.120.041	380.062	30	Pieter Boets	Palaemon macrodactylus	species	Rathbun, 1902
PB:Ugent:AqE:2951	PB:Ugent:AqE:2951	VMM	INBO:NBN:BFN0017900009RYW	2/09/2005	Zelzate	Vogelzang, Beneluxlaan, thv brug	5.120.041	380.062	30	Pieter Boets	Rhithropanopeus harrisii	species	(Gould, 1841)
PB:Ugent:AqE:904	PB:Ugent:AqE:904	VMM	INBO:NBN:BFN0017900009RYX	4/05/1999	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Eriocheir sinensis	species	H. Milne Edwards, 1853
PB:Ugent:AqE:1100	PB:Ugent:AqE:1100	VMM	INBO:NBN:BFN0017900009RYY	4/05/1999	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Gammarus tigrinus	species	Sexton, 1939
PB:Ugent:AqE:2702	PB:Ugent:AqE:2702	VMM	INBO:NBN:BFN0017900009RYZ	4/05/1999	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Proasellus coxalis	species	(Dollfus, 1892)
PB:Ugent:AqE:2960	PB:Ugent:AqE:2960	VMM	INBO:NBN:BFN0017900009RZ0	4/05/1999	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Rhithropanopeus harrisii	species	(Gould, 1841)
PB:Ugent:AqE:1106	PB:Ugent:AqE:1106	VMM	INBO:NBN:BFN0017900009RZ1	14/08/2000	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Gammarus tigrinus	species	Sexton, 1939
PB:Ugent:AqE:2956	PB:Ugent:AqE:2956	VMM	INBO:NBN:BFN0017900009RZ2	14/08/2000	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Rhithropanopeus harrisii	species	(Gould, 1841)
PB:Ugent:AqE:1104	PB:Ugent:AqE:1104	VMM	INBO:NBN:BFN0017900009RZ3	18/09/2000	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Gammarus tigrinus	species	Sexton, 1939
PB:Ugent:AqE:2230	PB:Ugent:AqE:2230	VMM	INBO:NBN:BFN0017900009RZ4	18/09/2000	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Palaemon macrodactylus	species	Rathbun, 1902
PB:Ugent:AqE:2957	PB:Ugent:AqE:2957	VMM	INBO:NBN:BFN0017900009RZ5	18/09/2000	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Rhithropanopeus harrisii	species	(Gould, 1841)
PB:Ugent:AqE:1105	PB:Ugent:AqE:1105	VMM	INBO:NBN:BFN0017900009RZ6	4/10/2001	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Gammarus tigrinus	species	Sexton, 1939
PB:Ugent:AqE:2231	PB:Ugent:AqE:2231	VMM	INBO:NBN:BFN0017900009RZ7	4/10/2001	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Palaemon macrodactylus	species	Rathbun, 1902
PB:Ugent:AqE:2955	PB:Ugent:AqE:2955	VMM	INBO:NBN:BFN0017900009RZ8	4/10/2001	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Rhithropanopeus harrisii	species	(Gould, 1841)
PB:Ugent:AqE:1107	PB:Ugent:AqE:1107	VMM	INBO:NBN:BFN0017900009RZ9	23/10/2002	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Gammarus tigrinus	species	Sexton, 1939
PB:Ugent:AqE:2228	PB:Ugent:AqE:2228	VMM	INBO:NBN:BFN0017900009RZA	23/10/2002	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Palaemon macrodactylus	species	Rathbun, 1902
PB:Ugent:AqE:2954	PB:Ugent:AqE:2954	VMM	INBO:NBN:BFN0017900009RZB	23/10/2002	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Rhithropanopeus harrisii	species	(Gould, 1841)
PB:Ugent:AqE:1099	PB:Ugent:AqE:1099	VMM	INBO:NBN:BFN0017900009RZC	16/09/2003	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Gammarus tigrinus	species	Sexton, 1939
PB:Ugent:AqE:2952	PB:Ugent:AqE:2952	VMM	INBO:NBN:BFN0017900009RZD	16/09/2003	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Rhithropanopeus harrisii	species	(Gould, 1841)
PB:Ugent:AqE:615	PB:Ugent:AqE:615	VMM	INBO:NBN:BFN0017900009RZE	10/11/2004	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Dreissena (Dreissena) polymorpha	species	(Pallas, 1771)
PB:Ugent:AqE:1102	PB:Ugent:AqE:1102	VMM	INBO:NBN:BFN0017900009RZF	10/11/2004	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Gammarus tigrinus	species	Sexton, 1939
PB:Ugent:AqE:2227	PB:Ugent:AqE:2227	VMM	INBO:NBN:BFN0017900009RZG	10/11/2004	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Palaemon macrodactylus	species	Rathbun, 1902
PB:Ugent:AqE:2439	PB:Ugent:AqE:2439	VMM	INBO:NBN:BFN0017900009RZH	10/11/2004	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Potamopyrgus antipodarum	species	(J.E. Gray, 1843)
PB:Ugent:AqE:2961	PB:Ugent:AqE:2961	VMM	INBO:NBN:BFN0017900009RZI	10/11/2004	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Rhithropanopeus harrisii	species	(Gould, 1841)
PB:Ugent:AqE:1101	PB:Ugent:AqE:1101	VMM	INBO:NBN:BFN0017900009RZJ	24/06/2005	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Gammarus tigrinus	species	Sexton, 1939
PB:Ugent:AqE:2229	PB:Ugent:AqE:2229	VMM	INBO:NBN:BFN0017900009RZK	24/06/2005	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Palaemon macrodactylus	species	Rathbun, 1902
PB:Ugent:AqE:2962	PB:Ugent:AqE:2962	VMM	INBO:NBN:BFN0017900009RZL	24/06/2005	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Rhithropanopeus harrisii	species	(Gould, 1841)
PB:Ugent:AqE:2964	PB:Ugent:AqE:2964	VMM	INBO:NBN:BFN0017900009RZM	2/09/2005	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Rhithropanopeus harrisii	species	(Gould, 1841)
PB:Ugent:AqE:2226	PB:Ugent:AqE:2226	VMM	INBO:NBN:BFN0017900009RZN	4/10/2006	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Palaemon macrodactylus	species	Rathbun, 1902
PB:Ugent:AqE:2953	PB:Ugent:AqE:2953	VMM	INBO:NBN:BFN0017900009RZO	4/10/2006	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Rhithropanopeus harrisii	species	(Gould, 1841)
PB:Ugent:AqE:1103	PB:Ugent:AqE:1103	VMM	INBO:NBN:BFN0017900009RZP	2/10/2007	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Gammarus tigrinus	species	Sexton, 1939
PB:Ugent:AqE:2958	PB:Ugent:AqE:2958	VMM	INBO:NBN:BFN0017900009RZQ	2/10/2007	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Rhithropanopeus harrisii	species	(Gould, 1841)
PB:Ugent:AqE:459	PB:Ugent:AqE:459	VMM	INBO:NBN:BFN0017900009RZR	4/06/2008	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Dikerogammarus villosus	species	(Sowinsky, 1894)
PB:Ugent:AqE:2959	PB:Ugent:AqE:2959	VMM	INBO:NBN:BFN0017900009RZS	4/06/2008	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Rhithropanopeus harrisii	species	(Gould, 1841)
PB:Ugent:AqE:458	PB:Ugent:AqE:458	VMM	INBO:NBN:BFN0017900009RZT	23/07/2009	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Dikerogammarus villosus	species	(Sowinsky, 1894)
PB:Ugent:AqE:616	PB:Ugent:AqE:616	VMM	INBO:NBN:BFN0017900009RZU	23/07/2009	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Dreissena (Dreissena) polymorpha	species	(Pallas, 1771)
PB:Ugent:AqE:2232	PB:Ugent:AqE:2232	VMM	INBO:NBN:BFN0017900009RZV	23/07/2009	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Palaemon macrodactylus	species	Rathbun, 1902
PB:Ugent:AqE:2438	PB:Ugent:AqE:2438	VMM	INBO:NBN:BFN0017900009RZW	23/07/2009	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Potamopyrgus antipodarum	species	(J.E. Gray, 1843)
PB:Ugent:AqE:2963	PB:Ugent:AqE:2963	VMM	INBO:NBN:BFN0017900009RZX	23/07/2009	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Rhithropanopeus harrisii	species	(Gould, 1841)
PB:Ugent:AqE:738	PB:Ugent:AqE:738	VMM	INBO:NBN:BFN0017900009RZY	2011	Zelzate	einde Vredekaai, veldweg, thv steiger	5.120.761	380.311	30	Pieter Boets	Dreissena rostriformis bugensis	subspecies	Andrusov
PB:Ugent:AqE:2278	PB:Ugent:AqE:2278	VMM	INBO:NBN:BFN0017900009RZZ	26/08/2009	Zemst	Laar, Humbeeksebaan, 10 m opw weg, OPW riolering	5.098.775	440.647	30	Pieter Boets	Haitia acuta	species	(Draparnaud, 1805)
PB:Ugent:AqE:2283	PB:Ugent:AqE:2283	VMM	INBO:NBN:BFN0017900009S00	16/10/2009	Zemst	Hofstade, Hoogstr, opw brug	5.094.939	442.686	30	Pieter Boets	Haitia acuta	species	(Draparnaud, 1805)
PB:Ugent:AqE:1193	PB:Ugent:AqE:1193	VMM	INBO:NBN:BFN0017900009S01	29/07/2004	Zemst	Hofstade, Hoogstr, opw brug	5.100.152	444.555	30	Pieter Boets	Gammarus tigrinus	species	Sexton, 1939
PB:Ugent:AqE:2493	PB:Ugent:AqE:2493	VMM	INBO:NBN:BFN0017900009S02	29/07/2004	Zemst	Hofstade, Hoogstr, opw brug	5.100.152	444.555	30	Pieter Boets	Potamopyrgus antipodarum	species	(J.E. Gray, 1843)
PB:Ugent:AqE:2290	PB:Ugent:AqE:2290	VMM	INBO:NBN:BFN0017900009S03	12/08/2009	Zemst	Mechelen, N15 richting Heist o/d Berg, aan verkeerslichten, opw weg	5.096.119	448.618	30	Pieter Boets	Haitia acuta	species	(Draparnaud, 1805)
PB:Ugent:AqE:2680	PB:Ugent:AqE:2680	VMM	INBO:NBN:BFN0017900009S04	14/07/1999	Zomergem	Oostwinkel, Broeken, lgs Kanaal van Schipdonk	5.115.266	355.033	30	Pieter Boets	Potamopyrgus antipodarum	species	(J.E. Gray, 1843)
