"id","locationID","locality","countrCode","occurrenceStatus","eventDate","datasetID"
"PB:Ugent:AqE:740","ISO_3166-2:BE-VLG","Flandres","BE","present","2011","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1061","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-08-25","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1062","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-07-30","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2422","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-07-30","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1063","ISO_3166-2:BE-VLG","Flandres","BE","present","2002-09-30","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2766","ISO_3166-2:BE-VLG","Flandres","BE","present","2002-09-30","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1072","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-08-25","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2428","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-05-18","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:757","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-08-16","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:601","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-16","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2753","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-08-16","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2402","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-06","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2780","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-06-15","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2400","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-13","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2678","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-13","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2689","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-07-13","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2245","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-05-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:781","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:948","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1119","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2772","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:780","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-06","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2248","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-06","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:285","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:783","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:619","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:789","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:951","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1120","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2458","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2776","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:791","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-05-26","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2459","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-05-26","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:620","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:954","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1121","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2778","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2254","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-06","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2446","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-08-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:941","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-10","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2450","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-08-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:776","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-08-20","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:777","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-16","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2451","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-16","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2770","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-10","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2452","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-09-03","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:280","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-07-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2246","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-16","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2247","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-16","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1122","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-05-24","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2777","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-05-03","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:962","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-07-29","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:963","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-08-18","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2465","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-08-18","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:906","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-11","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:966","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-11","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:624","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-24","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:965","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-24","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2256","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-10","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2783","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-07-29","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2258","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-10","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:625","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-07-12","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:909","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-07-12","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2784","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-05-13","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2244","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-06","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:460","ISO_3166-2:BE-VLG","Flandres","BE","present","2008-06-13","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1112","ISO_3166-2:BE-VLG","Flandres","BE","present","2008-06-13","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:902","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-07-09","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:614","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-09-29","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2440","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-03-30","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:447","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-07-26","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2287","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-10-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2284","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-15","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:806","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-07-29","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2289","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-08-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2291","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-08-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2295","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-04-30","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2502","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-05-12","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2798","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-05-04","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2507","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-05-04","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2800","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-05-04","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2305","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-08-28","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2499","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-06-21","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2294","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-09-14","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2296","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-09-14","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2299","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-09-14","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2518","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-06-01","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2519","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-06-18","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:311","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-10","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:826","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-10","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2522","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-05-04","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2525","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-09-15","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2323","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-05-04","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2324","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-10-15","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2273","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-10-16","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2482","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-09-01","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2261","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-09-02","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2878","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-06-22","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2879","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-06-22","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2881","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-06-22","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2882","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-06-22","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1498","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-06-11","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1501","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-09-28","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2616","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-09-28","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1665","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-10-01","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1509","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-09-10","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1508","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-10-11","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1511","ISO_3166-2:BE-VLG","Flandres","BE","present","2006-08-10","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1510","ISO_3166-2:BE-VLG","Flandres","BE","present","2008-11-03","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1512","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-11-03","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2617","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-11-03","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1513","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-09-16","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2618","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-09-16","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1666","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-10-01","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1514","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-10-01","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:594","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-10-07","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1515","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-11-24","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1517","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-05-03","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1518","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-11-14","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1756","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-11-14","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1516","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-09-22","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1520","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-11-04","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1519","ISO_3166-2:BE-VLG","Flandres","BE","present","2008-11-03","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1521","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-10-01","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1667","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-10-01","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1668","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-10-01","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1533","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-10-01","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:596","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-10-07","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1540","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-09-10","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2623","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-09-10","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1542","ISO_3166-2:BE-VLG","Flandres","BE","present","2002-09-18","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
